nombre_feria,comuna,region,latitud,longitud,direccion,calle_principal,calle_inicio,calle_termino,dias,horario,num_puestos,fuente,archivo_origen,fecha_datos
ROMERO,Santiago,Metropolitana de Santiago,-33.447505366,-70.672405993,Romero entre C. Villarín entre Libertad,Romero,C. Villarín,Libertad,Martes y Viernes,09:00 a 15:00,91.0,odepa_dspace,Ferias_2022.xlsx,
ROMERO,Santiago,Metropolitana de Santiago,-33.447505366,-70.672405993,Romero entre C. Villarín entre Libertad,Romero,C. Villarín,Libertad,Martes y Viernes,09:00 a 15:00,91.0,odepa_dspace,Ferias_2022.xlsx,
Roberto Espinoza,Santiago,Metropolitana de Santiago,-33.465231346,-70.651797206,Roberto Espinoza entre Victoria entre Pedro Lagos,Roberto Espinoza,Victoria,Pedro Lagos,Miércoles y Sábado,09:00 a 15:00,59.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Roberto Espinoza,Santiago,Metropolitana de Santiago,-33.465231346,-70.651797206,Roberto Espinoza entre Victoria entre Pedro Lagos,Roberto Espinoza,Victoria,Pedro Lagos,Miércoles y Sábado,09:00 a 15:00,59.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Romero,Santiago,Metropolitana de Santiago,-33.447505366,-70.672405993,Romero entre C. Villarín entre Libertad,Romero,C. Villarín,Libertad,Martes y Viernes,09:00 a 15:00,91.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Romero,Santiago,Metropolitana de Santiago,-33.447505366,-70.672405993,Romero entre C. Villarín entre Libertad,Romero,C. Villarín,Libertad,Martes y Viernes,09:00 a 15:00,91.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
SAN AGUSTIN,Santiago,Metropolitana de Santiago,-33.474388519,-70.670951517,San Agustín entre Bascuñan entre Francisco Pizarro,San Agustín,Bascuñan,Francisco Pizarro,Miércoles y Sábado,09:00 a 15:00,33.0,odepa_dspace,Ferias_2022.xlsx,
SAN AGUSTIN,Santiago,Metropolitana de Santiago,-33.474388519,-70.670951517,San Agustín entre Bascuñan entre Francisco Pizarro,San Agustín,Bascuñan,Francisco Pizarro,Miércoles y Sábado,09:00 a 15:00,33.0,odepa_dspace,Ferias_2022.xlsx,
SAN CAMILO,Santiago,Metropolitana de Santiago,-33.4476114,-70.634548166,Fray San Camilo entre Argomedo entre Marin,Fray San Camilo,Argomedo,Marin,Viernes,09:00 a 15:00,205.0,odepa_dspace,Ferias_2022.xlsx,
San Agustin,Santiago,Metropolitana de Santiago,-33.474388519,-70.670951517,San Agustín entre Bascuñan entre Francisco Pizarro,San Agustín,Bascuñan,Francisco Pizarro,Miércoles y Sábado,09:00 a 15:00,33.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
San Agustin,Santiago,Metropolitana de Santiago,-33.474388519,-70.670951517,San Agustín entre Bascuñan entre Francisco Pizarro,San Agustín,Bascuñan,Francisco Pizarro,Miércoles y Sábado,09:00 a 15:00,33.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
San Camilo,Santiago,Metropolitana de Santiago,-33.4476114,-70.634548166,Fray San Camilo entre Argomedo entre Marin,Fray San Camilo,Argomedo,Marin,Viernes,09:00 a 15:00,205.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
VENTURA LAVALLE,Santiago,Metropolitana de Santiago,-33.458294192,-70.635090156,Ventura Lavalle entre Cuevas entre Lira,Ventura Lavalle,Cuevas,Lira,Martes,09:00 a 15:00,76.0,odepa_dspace,Ferias_2022.xlsx,
Ventura Lavalle,Santiago,Metropolitana de Santiago,-33.458294192,-70.635090156,Ventura Lavalle entre Cuevas entre Lira,Ventura Lavalle,Cuevas,Lira,Martes,09:00 a 15:00,76.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
CLARA SOLOVERA,Talagante,Metropolitana de Santiago,-33.677448938,-70.948754484,Juana Canales entre Fresia entre Tegualda,Juana Canales,Fresia,Tegualda,Domingo,08:00 a 14:00,8.0,odepa_dspace,Ferias_2022.xlsx,
CORDILLERA 1,Talagante,Metropolitana de Santiago,-33.655141115,-70.905782794,Los Aromos entre Uno Oriente,Los Aromos,Uno Oriente,,Lunes,08:00 a 14:00,65.0,odepa_dspace,Ferias_2022.xlsx,
CORDILLERA 2,Talagante,Metropolitana de Santiago,-33.664034495,-70.920124969,Pje. Julio Castro entre Adrián Soto entre Luis Jofré de Parque Trebulco,Pje. Julio Castro,Adrián Soto,Luis Jofré de Parque Trebulco,Martes,08:00 a 14:00,65.0,odepa_dspace,Ferias_2022.xlsx,
CORDILLERA 4,Talagante,Metropolitana de Santiago,-33.654162742,-70.910964821,Avda. San Martín entre Esq. Volcán Hudson entre Villa Puertas del Sol,Avda. San Martín,Esq. Volcán Hudson,Villa Puertas del Sol,Jueves,08:00 a 14:00,65.0,odepa_dspace,Ferias_2022.xlsx,
CORDILLERA 5,Talagante,Metropolitana de Santiago,-33.66400819,-70.920156588,Pje. Julio Castro entre Adrián Soto entre Luis Jofré Pobl. Parque Trebulco,Pje. Julio Castro,Adrián Soto,Luis Jofré Pobl. Parque Trebulco,Viernes,08:00 a 14:00,65.0,odepa_dspace,Ferias_2022.xlsx,
CORDILLERA 6,Talagante,Metropolitana de Santiago,-33.655096032,-70.905822694,Los Aromos entre Uno Oriente,Los Aromos,Uno Oriente,,Sábado,08:00 a 14:00,65.0,odepa_dspace,Ferias_2022.xlsx,
Clara Solovera,Talagante,Metropolitana de Santiago,-33.677448938,-70.948754484,Juana Canales entre Fresia entre Tegualda,Juana Canales,Fresia,Tegualda,Domingo,08:00 a 14:00,8.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Cordillera 1,Talagante,Metropolitana de Santiago,-33.655141115,-70.905782794,Los Aromos entre Uno Oriente,Los Aromos,Uno Oriente,,Lunes,08:00 a 14:00,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Cordillera 2,Talagante,Metropolitana de Santiago,-33.664034495,-70.920124969,Pje. Julio Castro entre Adrián Soto entre Luis Jofré de Parque Trebulco,Pje. Julio Castro,Adrián Soto,Luis Jofré de Parque Trebulco,Martes,08:00 a 14:00,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Cordillera 4,Talagante,Metropolitana de Santiago,-33.654162742,-70.910964821,Avda. San Martín entre Esq. Volcán Hudson entre Villa Puertas del Sol,Avda. San Martín,Esq. Volcán Hudson,Villa Puertas del Sol,Jueves,08:00 a 14:00,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Cordillera 5,Talagante,Metropolitana de Santiago,-33.66400819,-70.920156588,Pje. Julio Castro entre Adrián Soto entre Luis Jofré Pobl. Parque Trebulco,Pje. Julio Castro,Adrián Soto,Luis Jofré Pobl. Parque Trebulco,Viernes,08:00 a 14:00,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Cordillera 6,Talagante,Metropolitana de Santiago,-33.655096032,-70.905822694,Los Aromos entre Uno Oriente,Los Aromos,Uno Oriente,,Sábado,08:00 a 14:00,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
FERIA LIBRE TOCORNAL,Talagante,Metropolitana de Santiago,-33.661832067,-70.919491968,Enrique Herrera entre Esmeralda entre Pje. Ancud,Enrique Herrera,Esmeralda,Pje. Ancud,Miércoles y Sábado,08:00 a 14:00,3.0,odepa_dspace,Ferias_2022.xlsx,
FERIA LIBRE TOCORNAL,Talagante,Metropolitana de Santiago,-33.661832067,-70.919491968,Enrique Herrera entre Esmeralda entre Pje. Ancud,Enrique Herrera,Esmeralda,Pje. Ancud,Miércoles y Sábado,08:00 a 14:00,3.0,odepa_dspace,Ferias_2022.xlsx,
FERIA LIBRE VILLA LAS HORTENSIAS,Talagante,Metropolitana de Santiago,-33.671473485,-70.93773758,Calle Bombero Avilés entre Esmeralda entre Julio Vrancken,Calle Bombero Avilés,Esmeralda,Julio Vrancken,Miércoles,08:00 a 14:00,10.0,odepa_dspace,Ferias_2022.xlsx,
FRANCISCO CHACÓN,Talagante,Metropolitana de Santiago,-33.662256358,-70.930083201,Francisco Chacón entre Enrique Alcalde entre Domingo Toro Herrera,Francisco Chacón,Enrique Alcalde,Domingo Toro Herrera,"Martes, Jueves y Domingo",08:00 a 14:00,131.0,odepa_dspace,Ferias_2022.xlsx,
FRANCISCO CHACÓN,Talagante,Metropolitana de Santiago,-33.662256358,-70.930083201,Francisco Chacón entre Enrique Alcalde entre Domingo Toro Herrera,Francisco Chacón,Enrique Alcalde,Domingo Toro Herrera,"Martes, Jueves y Domingo",08:00 a 14:00,131.0,odepa_dspace,Ferias_2022.xlsx,
FRANCISCO CHACÓN,Talagante,Metropolitana de Santiago,-33.662256358,-70.930083201,Francisco Chacón entre Enrique Alcalde entre Domingo Toro Herrera,Francisco Chacón,Enrique Alcalde,Domingo Toro Herrera,"Martes, Jueves y Domingo",08:00 a 14:00,131.0,odepa_dspace,Ferias_2022.xlsx,
Feria Libre Tocornal,Talagante,Metropolitana de Santiago,-33.661832067,-70.919491968,Enrique Herrera entre Esmeralda entre Pje. Ancud,Enrique Herrera,Esmeralda,Pje. Ancud,Miércoles y Sábado,08:00 a 14:00,3.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Tocornal,Talagante,Metropolitana de Santiago,-33.661832067,-70.919491968,Enrique Herrera entre Esmeralda entre Pje. Ancud,Enrique Herrera,Esmeralda,Pje. Ancud,Miércoles y Sábado,08:00 a 14:00,3.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Villa Las Hortensias,Talagante,Metropolitana de Santiago,-33.671473485,-70.93773758,Calle Bombero Avilés entre Esmeralda entre Julio Vrancken,Calle Bombero Avilés,Esmeralda,Julio Vrancken,Miércoles,08:00 a 14:00,10.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Francisco Chacón,Talagante,Metropolitana de Santiago,-33.662256358,-70.930083201,Francisco Chacón entre Enrique Alcalde entre Domingo Toro Herrera,Francisco Chacón,Enrique Alcalde,Domingo Toro Herrera,"Martes, Jueves y Domingo",08:00 a 14:00,131.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Francisco Chacón,Talagante,Metropolitana de Santiago,-33.662256358,-70.930083201,Francisco Chacón entre Enrique Alcalde entre Domingo Toro Herrera,Francisco Chacón,Enrique Alcalde,Domingo Toro Herrera,"Martes, Jueves y Domingo",08:00 a 14:00,131.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Francisco Chacón,Talagante,Metropolitana de Santiago,-33.662256358,-70.930083201,Francisco Chacón entre Enrique Alcalde entre Domingo Toro Herrera,Francisco Chacón,Enrique Alcalde,Domingo Toro Herrera,"Martes, Jueves y Domingo",08:00 a 14:00,131.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
FERIA MODELO HUERTOS FAMILIARES,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_2022.xlsx,
FERIA MODELO HUERTOS FAMILIARES,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_2022.xlsx,
FERIA MODELO HUERTOS FAMILIARES,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_2022.xlsx,
FERIA MODELO HUERTOS FAMILIARES,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_2022.xlsx,
FERIA MODELO HUERTOS FAMILIARES,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_2022.xlsx,
Feria Modelo Huertos Familiares,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Modelo Huertos Familiares,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Modelo Huertos Familiares,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Modelo Huertos Familiares,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Modelo Huertos Familiares,Tiltil,Metropolitana de Santiago,-33.132459955,-70.804545289,1 Sur entre 2 Oriente entre 3 Oriente,1 Sur,2 Oriente,3 Oriente,"Martes, Miércoles, Viernes, Sábado, Domingo",08:00 a 15:00,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
CLUB DE POLO,Vitacura,Metropolitana de Santiago,-33.385475718,-70.591591391,Avda. Monseñor Escrivá de Balaguer entre Luis Carrera,Avda. Monseñor Escrivá de Balaguer,Luis Carrera,,Jueves y Viernes,Sin Datos,17.0,odepa_dspace,Ferias_2022.xlsx,
CLUB DE POLO,Vitacura,Metropolitana de Santiago,-33.385475718,-70.591591391,Avda. Monseñor Escrivá de Balaguer entre Luis Carrera,Avda. Monseñor Escrivá de Balaguer,Luis Carrera,,Jueves y Viernes,Sin Datos,17.0,odepa_dspace,Ferias_2022.xlsx,
Club De Polo,Vitacura,Metropolitana de Santiago,-33.385475718,-70.591591391,Avda. Monseñor Escrivá de Balaguer entre Luis Carrera,Avda. Monseñor Escrivá de Balaguer,Luis Carrera,,Jueves y Viernes,Sin Datos,17.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Club De Polo,Vitacura,Metropolitana de Santiago,-33.385475718,-70.591591391,Avda. Monseñor Escrivá de Balaguer entre Luis Carrera,Avda. Monseñor Escrivá de Balaguer,Luis Carrera,,Jueves y Viernes,Sin Datos,17.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
DUBLE ALMEYDA,Ñuñoa,Metropolitana de Santiago,-33.459006608,-70.582693079,Duble Almeyda entre Ramón Cruz entre Lo Plaza,Duble Almeyda,Ramón Cruz,Lo Plaza,Viernes,08:30 a 14:30,9.0,odepa_dspace,Ferias_2022.xlsx,
Duble Almeyda,Ñuñoa,Metropolitana de Santiago,-33.459006608,-70.582693079,Duble Almeyda entre Ramón Cruz entre Lo Plaza,Duble Almeyda,Ramón Cruz,Lo Plaza,Viernes,08:30 a 14:30,9.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
EMILIA TELLEZ,Ñuñoa,Metropolitana de Santiago,-33.441807207,-70.580574769,Emilia Tellez entre Bremen entre Pje. 9 Coventry,Emilia Tellez,Bremen,Pje. 9 Coventry,Miércoles y Sábado,08:30 a 14:30,57.0,odepa_dspace,Ferias_2022.xlsx,
EMILIA TELLEZ,Ñuñoa,Metropolitana de Santiago,-33.441807207,-70.580574769,Emilia Tellez entre Bremen entre Pje. 9 Coventry,Emilia Tellez,Bremen,Pje. 9 Coventry,Miércoles y Sábado,08:30 a 14:30,57.0,odepa_dspace,Ferias_2022.xlsx,
Emilia Tellez,Ñuñoa,Metropolitana de Santiago,-33.441807207,-70.580574769,Emilia Tellez entre Bremen entre Pje. 9 Coventry,Emilia Tellez,Bremen,Pje. 9 Coventry,Miércoles y Sábado,08:30 a 14:30,57.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Emilia Tellez,Ñuñoa,Metropolitana de Santiago,-33.441807207,-70.580574769,Emilia Tellez entre Bremen entre Pje. 9 Coventry,Emilia Tellez,Bremen,Pje. 9 Coventry,Miércoles y Sábado,08:30 a 14:30,57.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
GRECIA MODELO,Ñuñoa,Metropolitana de Santiago,-33.467918627,-70.615752057,Calle Nueva 2 entre Marathón entre Francisco Meneses,Calle Nueva 2,Marathón,Francisco Meneses,Jueves y Domingo,08:30 a 14:30,36.0,odepa_dspace,Ferias_2022.xlsx,
GRECIA MODELO,Ñuñoa,Metropolitana de Santiago,-33.467918627,-70.615752057,Calle Nueva 2 entre Marathón entre Francisco Meneses,Calle Nueva 2,Marathón,Francisco Meneses,Jueves y Domingo,08:30 a 14:30,36.0,odepa_dspace,Ferias_2022.xlsx,
GUILLERMO MANN,Ñuñoa,Metropolitana de Santiago,-33.47029229,-70.60750925,Guillermo Mann entre Pedro de Valdivia entre Calle Nelson,Guillermo Mann,Pedro de Valdivia,Calle Nelson,Martes y Viernes,08:30 a 14:30,83.0,odepa_dspace,Ferias_2022.xlsx,
GUILLERMO MANN,Ñuñoa,Metropolitana de Santiago,-33.47029229,-70.60750925,Guillermo Mann entre Pedro de Valdivia entre Calle Nelson,Guillermo Mann,Pedro de Valdivia,Calle Nelson,Martes y Viernes,08:30 a 14:30,83.0,odepa_dspace,Ferias_2022.xlsx,
Grecia Modelo,Ñuñoa,Metropolitana de Santiago,-33.467918627,-70.615752057,Calle Nueva 2 entre Marathón entre Francisco Meneses,Calle Nueva 2,Marathón,Francisco Meneses,Jueves y Domingo,08:30 a 14:30,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Grecia Modelo,Ñuñoa,Metropolitana de Santiago,-33.467918627,-70.615752057,Calle Nueva 2 entre Marathón entre Francisco Meneses,Calle Nueva 2,Marathón,Francisco Meneses,Jueves y Domingo,08:30 a 14:30,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Guillermo Mann,Ñuñoa,Metropolitana de Santiago,-33.47029229,-70.60750925,Guillermo Mann entre Pedro de Valdivia entre Calle Nelson,Guillermo Mann,Pedro de Valdivia,Calle Nelson,Martes y Viernes,08:30 a 14:30,83.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Guillermo Mann,Ñuñoa,Metropolitana de Santiago,-33.47029229,-70.60750925,Guillermo Mann entre Pedro de Valdivia entre Calle Nelson,Guillermo Mann,Pedro de Valdivia,Calle Nelson,Martes y Viernes,08:30 a 14:30,83.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
LOS ALERCES,Ñuñoa,Metropolitana de Santiago,-33.470091149,-70.591610313,Ignacio Carrera Pinto entre Juan Moya entre Premio Nobel,Ignacio Carrera Pinto,Juan Moya,Premio Nobel,Miércoles,08:30 a 14:30,37.0,odepa_dspace,Ferias_2022.xlsx,
LOS AROMOS,Ñuñoa,Metropolitana de Santiago,-33.461472492,-70.604686749,Juan Gomez Millas entre Pedro de Valdivia entre Los Tres Antonios,Juan Gomez Millas,Pedro de Valdivia,Los Tres Antonios,Sábado,08:30 a 15:00,38.0,odepa_dspace,Ferias_2022.xlsx,
Los Alerces,Ñuñoa,Metropolitana de Santiago,-33.470091149,-70.591610313,Ignacio Carrera Pinto entre Juan Moya entre Premio Nobel,Ignacio Carrera Pinto,Juan Moya,Premio Nobel,Miércoles,08:30 a 14:30,37.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Los Aromos,Ñuñoa,Metropolitana de Santiago,-33.461472492,-70.604686749,Juan Gomez Millas entre Pedro de Valdivia entre Los Tres Antonios,Juan Gomez Millas,Pedro de Valdivia,Los Tres Antonios,Sábado,08:30 a 15:00,38.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
MARIA CELESTE,Ñuñoa,Metropolitana de Santiago,-33.468319202,-70.57934806,Grecia entre Avda. Américo Vespucio entre Ramón Cruz,Grecia,Avda. Américo Vespucio,Ramón Cruz,Viernes y Domingo,08:30 a 14:30,80.0,odepa_dspace,Ferias_2022.xlsx,
MARIA CELESTE,Ñuñoa,Metropolitana de Santiago,-33.468319202,-70.57934806,Grecia entre Avda. Américo Vespucio entre Ramón Cruz,Grecia,Avda. Américo Vespucio,Ramón Cruz,Viernes y Domingo,08:30 a 14:30,80.0,odepa_dspace,Ferias_2022.xlsx,
MATTA ORIENTE,Ñuñoa,Metropolitana de Santiago,-33.454075567,-70.623199422,Matta Oriente entre Irarrázabal entre Lo Encalada,Matta Oriente,Irarrázabal,Lo Encalada,Miércoles y Sábado,08:30 a 15:00,32.0,odepa_dspace,Ferias_2022.xlsx,
MATTA ORIENTE,Ñuñoa,Metropolitana de Santiago,-33.454075567,-70.623199422,Matta Oriente entre Irarrázabal entre Lo Encalada,Matta Oriente,Irarrázabal,Lo Encalada,Miércoles y Sábado,08:30 a 15:00,32.0,odepa_dspace,Ferias_2022.xlsx,
Maria Celeste,Ñuñoa,Metropolitana de Santiago,-33.468319202,-70.57934806,Grecia entre Avda. Américo Vespucio entre Ramón Cruz,Grecia,Avda. Américo Vespucio,Ramón Cruz,Viernes y Domingo,08:30 a 14:30,80.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Maria Celeste,Ñuñoa,Metropolitana de Santiago,-33.468319202,-70.57934806,Grecia entre Avda. Américo Vespucio entre Ramón Cruz,Grecia,Avda. Américo Vespucio,Ramón Cruz,Viernes y Domingo,08:30 a 14:30,80.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Matta Oriente,Ñuñoa,Metropolitana de Santiago,-33.454075567,-70.623199422,Matta Oriente entre Irarrázabal entre Lo Encalada,Matta Oriente,Irarrázabal,Lo Encalada,Miércoles y Sábado,08:30 a 15:00,32.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Matta Oriente,Ñuñoa,Metropolitana de Santiago,-33.454075567,-70.623199422,Matta Oriente entre Irarrázabal entre Lo Encalada,Matta Oriente,Irarrázabal,Lo Encalada,Miércoles y Sábado,08:30 a 15:00,32.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
ORTUZAR,Ñuñoa,Metropolitana de Santiago,-33.449165006,-70.583635545,Ortuzar entre Las Verónicas entre Simón Bolivar,Ortuzar,Las Verónicas,Simón Bolivar,Domingo,08:30 a 15:00,19.0,odepa_dspace,Ferias_2022.xlsx,
Ortuzar,Ñuñoa,Metropolitana de Santiago,-33.449165006,-70.583635545,Ortuzar entre Las Verónicas entre Simón Bolivar,Ortuzar,Las Verónicas,Simón Bolivar,Domingo,08:30 a 15:00,19.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
SAN EUGENIO,Ñuñoa,Metropolitana de Santiago,-33.468648562,-70.623082652,San Eugenio entre Carlos Dittborn entre Guillermo Mann,San Eugenio,Carlos Dittborn,Guillermo Mann,Sábado,08:30 a 15:00,70.0,odepa_dspace,Ferias_2022.xlsx,
San Eugenio,Ñuñoa,Metropolitana de Santiago,-33.468648562,-70.623082652,San Eugenio entre Carlos Dittborn entre Guillermo Mann,San Eugenio,Carlos Dittborn,Guillermo Mann,Sábado,08:30 a 15:00,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Alma de La Pampa,Alto Hospicio,Tarapaca,-20.2633649381,-70.1085850282,Pepinos entre Tumbos entre Kiwis,Pepinos,Tumbos,Kiwis,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,350.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Alma de La Pampa,Alto Hospicio,Tarapaca,-20.2633649381,-70.1085850282,Pepinos entre Tumbos entre Kiwis,Pepinos,Tumbos,Kiwis,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,350.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Alma de La Pampa,Alto Hospicio,Tarapaca,-20.2633649381,-70.1085850282,Pepinos entre Tumbos entre Kiwis,Pepinos,Tumbos,Kiwis,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,350.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Alma de La Pampa,Alto Hospicio,Tarapaca,-20.2633649381,-70.1085850282,Pepinos entre Tumbos entre Kiwis,Pepinos,Tumbos,Kiwis,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,350.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Alma de La Pampa,Alto Hospicio,Tarapaca,-20.2633649381,-70.1085850282,Pepinos entre Tumbos entre Kiwis,Pepinos,Tumbos,Kiwis,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,350.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Alma de La Pampa,Alto Hospicio,Tarapaca,-20.2633649381,-70.1085850282,Pepinos entre Tumbos entre Kiwis,Pepinos,Tumbos,Kiwis,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,350.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Amaru,Alto Hospicio,Tarapaca,-20.2629466203,-70.1076434416,Pepinos entre Frutillas entre Tumbos,Pepinos,Frutillas,Tumbos,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Amaru,Alto Hospicio,Tarapaca,-20.2629466203,-70.1076434416,Pepinos entre Frutillas entre Tumbos,Pepinos,Frutillas,Tumbos,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Amaru,Alto Hospicio,Tarapaca,-20.2629466203,-70.1076434416,Pepinos entre Frutillas entre Tumbos,Pepinos,Frutillas,Tumbos,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Amaru,Alto Hospicio,Tarapaca,-20.2629466203,-70.1076434416,Pepinos entre Frutillas entre Tumbos,Pepinos,Frutillas,Tumbos,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Amaru,Alto Hospicio,Tarapaca,-20.2629466203,-70.1076434416,Pepinos entre Frutillas entre Tumbos,Pepinos,Frutillas,Tumbos,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Amaru,Alto Hospicio,Tarapaca,-20.2629466203,-70.1076434416,Pepinos entre Frutillas entre Tumbos,Pepinos,Frutillas,Tumbos,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Brisas del Alto,Alto Hospicio,Tarapaca,-20.2645475871,-70.1089183736,Pepinos entre Damasco entre Esmeralda,Pepinos,Damasco,Esmeralda,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,47.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Brisas del Alto,Alto Hospicio,Tarapaca,-20.2645475871,-70.1089183736,Pepinos entre Damasco entre Esmeralda,Pepinos,Damasco,Esmeralda,Martes a Domingos y Festivos,08:00 a 15:00 Hrs,47.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
